center,left,right,steering,throttle,brake,speed
 IMG/center_2017_02_17_00_04_21_586.jpg, IMG/left_2017_02_17_00_04_21_586.jpg, IMG/right_2017_02_17_00_04_21_586.jpg,0.2,0.4,0,30.02781
 IMG/center_2017_02_17_00_04_21_654.jpg, IMG/left_2017_02_17_00_04_21_654.jpg, IMG/right_2017_02_17_00_04_21_654.jpg,0.4,0.4,0,30.0074
 IMG/center_2017_02_17_00_04_21_723.jpg, IMG/left_2017_02_17_00_04_21_723.jpg, IMG/right_2017_02_17_00_04_21_723.jpg,0.5500001,0.4,0,29.97687
 IMG/center_2017_02_17_00_04_21_791.jpg, IMG/left_2017_02_17_00_04_21_791.jpg, IMG/right_2017_02_17_00_04_21_791.jpg,0.7,0.4,0,29.89932
 IMG/center_2017_02_17_00_04_21_861.jpg, IMG/left_2017_02_17_00_04_21_861.jpg, IMG/right_2017_02_17_00_04_21_861.jpg,0,0.4,0,29.92292
 IMG/center_2017_02_17_00_04_21_931.jpg, IMG/left_2017_02_17_00_04_21_931.jpg, IMG/right_2017_02_17_00_04_21_931.jpg,0,0.4,0,30.0194
 IMG/center_2017_02_17_00_04_22_002.jpg, IMG/left_2017_02_17_00_04_22_002.jpg, IMG/right_2017_02_17_00_04_22_002.jpg,0,0.4,0,30.03874
 IMG/center_2017_02_17_00_04_22_074.jpg, IMG/left_2017_02_17_00_04_22_074.jpg, IMG/right_2017_02_17_00_04_22_074.jpg,0,0.4,0,30.0387
 IMG/center_2017_02_17_00_04_22_145.jpg, IMG/left_2017_02_17_00_04_22_145.jpg, IMG/right_2017_02_17_00_04_22_145.jpg,0,0.4,0,30.0388
 IMG/center_2017_02_17_00_04_22_216.jpg, IMG/left_2017_02_17_00_04_22_216.jpg, IMG/right_2017_02_17_00_04_22_216.jpg,0,0.4,0,30.03874
 IMG/center_2017_02_17_00_04_22_289.jpg, IMG/left_2017_02_17_00_04_22_289.jpg, IMG/right_2017_02_17_00_04_22_289.jpg,0,0.4,0,30.03831
 IMG/center_2017_02_17_00_04_22_361.jpg, IMG/left_2017_02_17_00_04_22_361.jpg, IMG/right_2017_02_17_00_04_22_361.jpg,0.05,0.4,0,30.03835
 IMG/center_2017_02_17_00_04_22_433.jpg, IMG/left_2017_02_17_00_04_22_433.jpg, IMG/right_2017_02_17_00_04_22_433.jpg,0.25,0.4,0,30.02306
 IMG/center_2017_02_17_00_04_22_506.jpg, IMG/left_2017_02_17_00_04_22_506.jpg, IMG/right_2017_02_17_00_04_22_506.jpg,0.4,0.4,0,30.00548
 IMG/center_2017_02_17_00_04_22_580.jpg, IMG/left_2017_02_17_00_04_22_580.jpg, IMG/right_2017_02_17_00_04_22_580.jpg,0.6000001,0.4,0,29.96265
 IMG/center_2017_02_17_00_04_22_653.jpg, IMG/left_2017_02_17_00_04_22_653.jpg, IMG/right_2017_02_17_00_04_22_653.jpg,0,0.4,0,30.01443
 IMG/center_2017_02_17_00_04_22_720.jpg, IMG/left_2017_02_17_00_04_22_720.jpg, IMG/right_2017_02_17_00_04_22_720.jpg,0,0.4,0,30.0358
 IMG/center_2017_02_17_00_04_22_794.jpg, IMG/left_2017_02_17_00_04_22_794.jpg, IMG/right_2017_02_17_00_04_22_794.jpg,0,0.4,0,30.03828
 IMG/center_2017_02_17_00_04_22_865.jpg, IMG/left_2017_02_17_00_04_22_865.jpg, IMG/right_2017_02_17_00_04_22_865.jpg,0,0.4,0,30.03846
 IMG/center_2017_02_17_00_04_22_938.jpg, IMG/left_2017_02_17_00_04_22_938.jpg, IMG/right_2017_02_17_00_04_22_938.jpg,0.05,0.4,0,30.03816
 IMG/center_2017_02_17_00_04_23_005.jpg, IMG/left_2017_02_17_00_04_23_005.jpg, IMG/right_2017_02_17_00_04_23_005.jpg,0.2,0.4,0,30.02912
 IMG/center_2017_02_17_00_04_23_076.jpg, IMG/left_2017_02_17_00_04_23_076.jpg, IMG/right_2017_02_17_00_04_23_076.jpg,0.4,0.4,0,30.00622
 IMG/center_2017_02_17_00_04_23_147.jpg, IMG/left_2017_02_17_00_04_23_147.jpg, IMG/right_2017_02_17_00_04_23_147.jpg,0,0.4,0,30.03677
 IMG/center_2017_02_17_00_04_23_218.jpg, IMG/left_2017_02_17_00_04_23_218.jpg, IMG/right_2017_02_17_00_04_23_218.jpg,0,0.4,0,30.03761
 IMG/center_2017_02_17_00_04_23_295.jpg, IMG/left_2017_02_17_00_04_23_295.jpg, IMG/right_2017_02_17_00_04_23_295.jpg,0,0.4,0,30.03808
 IMG/center_2017_02_17_00_04_23_368.jpg, IMG/left_2017_02_17_00_04_23_368.jpg, IMG/right_2017_02_17_00_04_23_368.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_23_440.jpg, IMG/left_2017_02_17_00_04_23_440.jpg, IMG/right_2017_02_17_00_04_23_440.jpg,0,0.4,0,30.03833
 IMG/center_2017_02_17_00_04_23_512.jpg, IMG/left_2017_02_17_00_04_23_512.jpg, IMG/right_2017_02_17_00_04_23_512.jpg,0,0.4,0,30.03832
 IMG/center_2017_02_17_00_04_23_583.jpg, IMG/left_2017_02_17_00_04_23_583.jpg, IMG/right_2017_02_17_00_04_23_583.jpg,0,0.4,0,30.03831
 IMG/center_2017_02_17_00_04_23_654.jpg, IMG/left_2017_02_17_00_04_23_654.jpg, IMG/right_2017_02_17_00_04_23_654.jpg,0,0.4,0,30.03829
 IMG/center_2017_02_17_00_04_23_729.jpg, IMG/left_2017_02_17_00_04_23_729.jpg, IMG/right_2017_02_17_00_04_23_729.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_23_799.jpg, IMG/left_2017_02_17_00_04_23_799.jpg, IMG/right_2017_02_17_00_04_23_799.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_23_869.jpg, IMG/left_2017_02_17_00_04_23_869.jpg, IMG/right_2017_02_17_00_04_23_869.jpg,0,0.4,0,30.03835
 IMG/center_2017_02_17_00_04_23_940.jpg, IMG/left_2017_02_17_00_04_23_940.jpg, IMG/right_2017_02_17_00_04_23_940.jpg,0,0.4,0,30.03845
 IMG/center_2017_02_17_00_04_24_012.jpg, IMG/left_2017_02_17_00_04_24_012.jpg, IMG/right_2017_02_17_00_04_24_012.jpg,0,0.4,0,30.03843
 IMG/center_2017_02_17_00_04_24_084.jpg, IMG/left_2017_02_17_00_04_24_084.jpg, IMG/right_2017_02_17_00_04_24_084.jpg,0,0.4,0,30.03841
 IMG/center_2017_02_17_00_04_24_155.jpg, IMG/left_2017_02_17_00_04_24_155.jpg, IMG/right_2017_02_17_00_04_24_155.jpg,0,0.4,0,30.03842
 IMG/center_2017_02_17_00_04_24_229.jpg, IMG/left_2017_02_17_00_04_24_229.jpg, IMG/right_2017_02_17_00_04_24_229.jpg,0,0.4,0,30.03841
 IMG/center_2017_02_17_00_04_24_300.jpg, IMG/left_2017_02_17_00_04_24_300.jpg, IMG/right_2017_02_17_00_04_24_300.jpg,0,0.4,0,30.03848
 IMG/center_2017_02_17_00_04_24_369.jpg, IMG/left_2017_02_17_00_04_24_369.jpg, IMG/right_2017_02_17_00_04_24_369.jpg,0,0.4,0,30.03847
 IMG/center_2017_02_17_00_04_24_438.jpg, IMG/left_2017_02_17_00_04_24_438.jpg, IMG/right_2017_02_17_00_04_24_438.jpg,0,0.4,0,30.03845
 IMG/center_2017_02_17_00_04_24_505.jpg, IMG/left_2017_02_17_00_04_24_505.jpg, IMG/right_2017_02_17_00_04_24_505.jpg,0,0.4,0,30.03835
 IMG/center_2017_02_17_00_04_24_579.jpg, IMG/left_2017_02_17_00_04_24_579.jpg, IMG/right_2017_02_17_00_04_24_579.jpg,0,0.4,0,30.0385
 IMG/center_2017_02_17_00_04_24_653.jpg, IMG/left_2017_02_17_00_04_24_653.jpg, IMG/right_2017_02_17_00_04_24_653.jpg,0,0.4,0,30.03848
 IMG/center_2017_02_17_00_04_24_726.jpg, IMG/left_2017_02_17_00_04_24_726.jpg, IMG/right_2017_02_17_00_04_24_726.jpg,0,0.4,0,30.03849
 IMG/center_2017_02_17_00_04_24_800.jpg, IMG/left_2017_02_17_00_04_24_800.jpg, IMG/right_2017_02_17_00_04_24_800.jpg,0,0.4,0,30.03849
 IMG/center_2017_02_17_00_04_24_874.jpg, IMG/left_2017_02_17_00_04_24_874.jpg, IMG/right_2017_02_17_00_04_24_874.jpg,0,0.4,0,30.03848
 IMG/center_2017_02_17_00_04_24_949.jpg, IMG/left_2017_02_17_00_04_24_949.jpg, IMG/right_2017_02_17_00_04_24_949.jpg,0,0.4,0,30.03852
 IMG/center_2017_02_17_00_04_25_023.jpg, IMG/left_2017_02_17_00_04_25_023.jpg, IMG/right_2017_02_17_00_04_25_023.jpg,0,0.4,0,30.0385
 IMG/center_2017_02_17_00_04_25_097.jpg, IMG/left_2017_02_17_00_04_25_097.jpg, IMG/right_2017_02_17_00_04_25_097.jpg,0,0.4,0,30.0385
 IMG/center_2017_02_17_00_04_25_173.jpg, IMG/left_2017_02_17_00_04_25_173.jpg, IMG/right_2017_02_17_00_04_25_173.jpg,0,0.4,0,30.03852
 IMG/center_2017_02_17_00_04_25_248.jpg, IMG/left_2017_02_17_00_04_25_248.jpg, IMG/right_2017_02_17_00_04_25_248.jpg,0,0.4,0,30.0385
 IMG/center_2017_02_17_00_04_25_323.jpg, IMG/left_2017_02_17_00_04_25_323.jpg, IMG/right_2017_02_17_00_04_25_323.jpg,0,0.4,0,30.03843
 IMG/center_2017_02_17_00_04_25_398.jpg, IMG/left_2017_02_17_00_04_25_398.jpg, IMG/right_2017_02_17_00_04_25_398.jpg,0,0.4,0,30.03849
 IMG/center_2017_02_17_00_04_25_474.jpg, IMG/left_2017_02_17_00_04_25_474.jpg, IMG/right_2017_02_17_00_04_25_474.jpg,0,0.4,0,30.03841
 IMG/center_2017_02_17_00_04_25_547.jpg, IMG/left_2017_02_17_00_04_25_547.jpg, IMG/right_2017_02_17_00_04_25_547.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_25_622.jpg, IMG/left_2017_02_17_00_04_25_622.jpg, IMG/right_2017_02_17_00_04_25_622.jpg,0,0.4,0,30.03851
 IMG/center_2017_02_17_00_04_25_694.jpg, IMG/left_2017_02_17_00_04_25_694.jpg, IMG/right_2017_02_17_00_04_25_694.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_25_767.jpg, IMG/left_2017_02_17_00_04_25_767.jpg, IMG/right_2017_02_17_00_04_25_767.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_25_841.jpg, IMG/left_2017_02_17_00_04_25_841.jpg, IMG/right_2017_02_17_00_04_25_841.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_25_914.jpg, IMG/left_2017_02_17_00_04_25_914.jpg, IMG/right_2017_02_17_00_04_25_914.jpg,-0.1,0.4,0,30.03578
 IMG/center_2017_02_17_00_04_25_987.jpg, IMG/left_2017_02_17_00_04_25_987.jpg, IMG/right_2017_02_17_00_04_25_987.jpg,-0.25,0.4,0,30.02296
 IMG/center_2017_02_17_00_04_26_060.jpg, IMG/left_2017_02_17_00_04_26_060.jpg, IMG/right_2017_02_17_00_04_26_060.jpg,0,0.4,0,30.02916
 IMG/center_2017_02_17_00_04_26_134.jpg, IMG/left_2017_02_17_00_04_26_134.jpg, IMG/right_2017_02_17_00_04_26_134.jpg,0,0.4,0,30.03712
 IMG/center_2017_02_17_00_04_26_207.jpg, IMG/left_2017_02_17_00_04_26_207.jpg, IMG/right_2017_02_17_00_04_26_207.jpg,0,0.4,0,30.03804
 IMG/center_2017_02_17_00_04_26_282.jpg, IMG/left_2017_02_17_00_04_26_282.jpg, IMG/right_2017_02_17_00_04_26_282.jpg,0,0.4,0,30.0383
 IMG/center_2017_02_17_00_04_26_354.jpg, IMG/left_2017_02_17_00_04_26_354.jpg, IMG/right_2017_02_17_00_04_26_354.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_26_426.jpg, IMG/left_2017_02_17_00_04_26_426.jpg, IMG/right_2017_02_17_00_04_26_426.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_26_498.jpg, IMG/left_2017_02_17_00_04_26_498.jpg, IMG/right_2017_02_17_00_04_26_498.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_26_571.jpg, IMG/left_2017_02_17_00_04_26_571.jpg, IMG/right_2017_02_17_00_04_26_571.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_26_643.jpg, IMG/left_2017_02_17_00_04_26_643.jpg, IMG/right_2017_02_17_00_04_26_643.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_26_714.jpg, IMG/left_2017_02_17_00_04_26_714.jpg, IMG/right_2017_02_17_00_04_26_714.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_26_786.jpg, IMG/left_2017_02_17_00_04_26_786.jpg, IMG/right_2017_02_17_00_04_26_786.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_26_859.jpg, IMG/left_2017_02_17_00_04_26_859.jpg, IMG/right_2017_02_17_00_04_26_859.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_26_931.jpg, IMG/left_2017_02_17_00_04_26_931.jpg, IMG/right_2017_02_17_00_04_26_931.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_27_004.jpg, IMG/left_2017_02_17_00_04_27_004.jpg, IMG/right_2017_02_17_00_04_27_004.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_27_077.jpg, IMG/left_2017_02_17_00_04_27_077.jpg, IMG/right_2017_02_17_00_04_27_077.jpg,0,0.4,0,30.0384
 IMG/center_2017_02_17_00_04_27_150.jpg, IMG/left_2017_02_17_00_04_27_150.jpg, IMG/right_2017_02_17_00_04_27_150.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_27_223.jpg, IMG/left_2017_02_17_00_04_27_223.jpg, IMG/right_2017_02_17_00_04_27_223.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_27_296.jpg, IMG/left_2017_02_17_00_04_27_296.jpg, IMG/right_2017_02_17_00_04_27_296.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_27_369.jpg, IMG/left_2017_02_17_00_04_27_369.jpg, IMG/right_2017_02_17_00_04_27_369.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_27_442.jpg, IMG/left_2017_02_17_00_04_27_442.jpg, IMG/right_2017_02_17_00_04_27_442.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_27_517.jpg, IMG/left_2017_02_17_00_04_27_517.jpg, IMG/right_2017_02_17_00_04_27_517.jpg,0,0.4,0,30.03833
 IMG/center_2017_02_17_00_04_27_591.jpg, IMG/left_2017_02_17_00_04_27_591.jpg, IMG/right_2017_02_17_00_04_27_591.jpg,0,0.4,0,30.03839
 IMG/center_2017_02_17_00_04_27_666.jpg, IMG/left_2017_02_17_00_04_27_666.jpg, IMG/right_2017_02_17_00_04_27_666.jpg,0,0.4,0,30.03839
 IMG/center_2017_02_17_00_04_27_742.jpg, IMG/left_2017_02_17_00_04_27_742.jpg, IMG/right_2017_02_17_00_04_27_742.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_27_818.jpg, IMG/left_2017_02_17_00_04_27_818.jpg, IMG/right_2017_02_17_00_04_27_818.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_27_893.jpg, IMG/left_2017_02_17_00_04_27_893.jpg, IMG/right_2017_02_17_00_04_27_893.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_27_968.jpg, IMG/left_2017_02_17_00_04_27_968.jpg, IMG/right_2017_02_17_00_04_27_968.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_28_044.jpg, IMG/left_2017_02_17_00_04_28_044.jpg, IMG/right_2017_02_17_00_04_28_044.jpg,0,0.4,0,30.03837
 IMG/center_2017_02_17_00_04_28_118.jpg, IMG/left_2017_02_17_00_04_28_118.jpg, IMG/right_2017_02_17_00_04_28_118.jpg,0,0.4,0,30.03843
 IMG/center_2017_02_17_00_04_28_185.jpg, IMG/left_2017_02_17_00_04_28_185.jpg, IMG/right_2017_02_17_00_04_28_185.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_28_253.jpg, IMG/left_2017_02_17_00_04_28_253.jpg, IMG/right_2017_02_17_00_04_28_253.jpg,0,0.4,0,30.03838
 IMG/center_2017_02_17_00_04_28_320.jpg, IMG/left_2017_02_17_00_04_28_320.jpg, IMG/right_2017_02_17_00_04_28_320.jpg,-0.1,0.4,0,30.03593
 IMG/center_2017_02_17_00_04_28_386.jpg, IMG/left_2017_02_17_00_04_28_386.jpg, IMG/right_2017_02_17_00_04_28_386.jpg,-0.25,0.4,0,30.02292
 IMG/center_2017_02_17_00_04_28_454.jpg, IMG/left_2017_02_17_00_04_28_454.jpg, IMG/right_2017_02_17_00_04_28_454.jpg,-0.45,0.4,0,29.99969
 IMG/center_2017_02_17_00_04_28_521.jpg, IMG/left_2017_02_17_00_04_28_521.jpg, IMG/right_2017_02_17_00_04_28_521.jpg,0,0.4,0,30.00463
 IMG/center_2017_02_17_00_04_28_589.jpg, IMG/left_2017_02_17_00_04_28_589.jpg, IMG/right_2017_02_17_00_04_28_589.jpg,0,0.4,0,30.03466
 IMG/center_2017_02_17_00_04_28_657.jpg, IMG/left_2017_02_17_00_04_28_657.jpg, IMG/right_2017_02_17_00_04_28_657.jpg,0,0.4,0,30.03752
 IMG/center_2017_02_17_00_04_28_724.jpg, IMG/left_2017_02_17_00_04_28_724.jpg, IMG/right_2017_02_17_00_04_28_724.jpg,0,0.4,0,30.03803
 IMG/center_2017_02_17_00_04_28_792.jpg, IMG/left_2017_02_17_00_04_28_792.jpg, IMG/right_2017_02_17_00_04_28_792.jpg,0,0.4,0,30.03831
 IMG/center_2017_02_17_00_04_28_862.jpg, IMG/left_2017_02_17_00_04_28_862.jpg, IMG/right_2017_02_17_00_04_28_862.jpg,-0.2,0.4,0,30.02962
 IMG/center_2017_02_17_00_04_28_930.jpg, IMG/left_2017_02_17_00_04_28_930.jpg, IMG/right_2017_02_17_00_04_28_930.jpg,-0.35,0.4,0,30.01319
 IMG/center_2017_02_17_00_04_28_999.jpg, IMG/left_2017_02_17_00_04_28_999.jpg, IMG/right_2017_02_17_00_04_28_999.jpg,-0.5500001,0.4,0,29.98339
 IMG/center_2017_02_17_00_04_29_069.jpg, IMG/left_2017_02_17_00_04_29_069.jpg, IMG/right_2017_02_17_00_04_29_069.jpg,-0.7,0.4,0,29.91452
 IMG/center_2017_02_17_00_04_29_137.jpg, IMG/left_2017_02_17_00_04_29_137.jpg, IMG/right_2017_02_17_00_04_29_137.jpg,0,0.4,0,30.01176
 IMG/center_2017_02_17_00_04_29_204.jpg, IMG/left_2017_02_17_00_04_29_204.jpg, IMG/right_2017_02_17_00_04_29_204.jpg,0,0.4,0,30.03625
 IMG/center_2017_02_17_00_04_29_274.jpg, IMG/left_2017_02_17_00_04_29_274.jpg, IMG/right_2017_02_17_00_04_29_274.jpg,0,0.4,0,30.03801
 IMG/center_2017_02_17_00_04_29_342.jpg, IMG/left_2017_02_17_00_04_29_342.jpg, IMG/right_2017_02_17_00_04_29_342.jpg,-0.05,0.4,0,30.03812
 IMG/center_2017_02_17_00_04_29_411.jpg, IMG/left_2017_02_17_00_04_29_411.jpg, IMG/right_2017_02_17_00_04_29_411.jpg,-0.2,0.4,0,30.03029
 IMG/center_2017_02_17_00_04_29_479.jpg, IMG/left_2017_02_17_00_04_29_479.jpg, IMG/right_2017_02_17_00_04_29_479.jpg,0,0.4,0,30.03173
 IMG/center_2017_02_17_00_04_29_548.jpg, IMG/left_2017_02_17_00_04_29_548.jpg, IMG/right_2017_02_17_00_04_29_548.jpg,0,0.4,0,30.03751
 IMG/center_2017_02_17_00_04_29_619.jpg, IMG/left_2017_02_17_00_04_29_619.jpg, IMG/right_2017_02_17_00_04_29_619.jpg,0,0.4,0,30.03788
 IMG/center_2017_02_17_00_04_29_689.jpg, IMG/left_2017_02_17_00_04_29_689.jpg, IMG/right_2017_02_17_00_04_29_689.jpg,-0.1,0.4,0,30.03655
 IMG/center_2017_02_17_00_04_29_761.jpg, IMG/left_2017_02_17_00_04_29_761.jpg, IMG/right_2017_02_17_00_04_29_761.jpg,-0.3,0.4,0,30.01955
 IMG/center_2017_02_17_00_04_29_831.jpg, IMG/left_2017_02_17_00_04_29_831.jpg, IMG/right_2017_02_17_00_04_29_831.jpg,-0.45,0.4,0,30.00041
 IMG/center_2017_02_17_00_04_29_904.jpg, IMG/left_2017_02_17_00_04_29_904.jpg, IMG/right_2017_02_17_00_04_29_904.jpg,0,0.4,0,30.03123
 IMG/center_2017_02_17_00_04_29_977.jpg, IMG/left_2017_02_17_00_04_29_977.jpg, IMG/right_2017_02_17_00_04_29_977.jpg,0,0.4,0,30.03719
 IMG/center_2017_02_17_00_04_30_050.jpg, IMG/left_2017_02_17_00_04_30_050.jpg, IMG/right_2017_02_17_00_04_30_050.jpg,0,0.4,0,30.0378
 IMG/center_2017_02_17_00_04_30_123.jpg, IMG/left_2017_02_17_00_04_30_123.jpg, IMG/right_2017_02_17_00_04_30_123.jpg,-0.2,0.4,0,30.03093
 IMG/center_2017_02_17_00_04_30_196.jpg, IMG/left_2017_02_17_00_04_30_196.jpg, IMG/right_2017_02_17_00_04_30_196.jpg,0,0.4,0,30.03212
 IMG/center_2017_02_17_00_04_30_270.jpg, IMG/left_2017_02_17_00_04_30_270.jpg, IMG/right_2017_02_17_00_04_30_270.jpg,0,0.4,0,30.0378
 IMG/center_2017_02_17_00_04_30_343.jpg, IMG/left_2017_02_17_00_04_30_343.jpg, IMG/right_2017_02_17_00_04_30_343.jpg,0,0.4,0,30.03823
 IMG/center_2017_02_17_00_04_30_416.jpg, IMG/left_2017_02_17_00_04_30_416.jpg, IMG/right_2017_02_17_00_04_30_416.jpg,-0.1,0.4,0,30.0367
 IMG/center_2017_02_17_00_04_30_489.jpg, IMG/left_2017_02_17_00_04_30_489.jpg, IMG/right_2017_02_17_00_04_30_489.jpg,-0.25,0.4,0,30.02472
 IMG/center_2017_02_17_00_04_30_563.jpg, IMG/left_2017_02_17_00_04_30_563.jpg, IMG/right_2017_02_17_00_04_30_563.jpg,0,0.4,0,30.03006
 IMG/center_2017_02_17_00_04_30_635.jpg, IMG/left_2017_02_17_00_04_30_635.jpg, IMG/right_2017_02_17_00_04_30_635.jpg,0,0.4,0,30.03734
 IMG/center_2017_02_17_00_04_30_709.jpg, IMG/left_2017_02_17_00_04_30_709.jpg, IMG/right_2017_02_17_00_04_30_709.jpg,-0.05,0.4,0,30.03816
 IMG/center_2017_02_17_00_04_30_783.jpg, IMG/left_2017_02_17_00_04_30_783.jpg, IMG/right_2017_02_17_00_04_30_783.jpg,-0.25,0.4,0,30.02645
 IMG/center_2017_02_17_00_04_30_856.jpg, IMG/left_2017_02_17_00_04_30_856.jpg, IMG/right_2017_02_17_00_04_30_856.jpg,-0.45,0.4,0,30.00171
 IMG/center_2017_02_17_00_04_30_930.jpg, IMG/left_2017_02_17_00_04_30_930.jpg, IMG/right_2017_02_17_00_04_30_930.jpg,0,0.4,0,30.03439
 IMG/center_2017_02_17_00_04_31_003.jpg, IMG/left_2017_02_17_00_04_31_003.jpg, IMG/right_2017_02_17_00_04_31_003.jpg,0,0.4,0,30.03836
 IMG/center_2017_02_17_00_04_31_079.jpg, IMG/left_2017_02_17_00_04_31_079.jpg, IMG/right_2017_02_17_00_04_31_079.jpg,-0.15,0.4,0,30.03528
 IMG/center_2017_02_17_00_04_31_153.jpg, IMG/left_2017_02_17_00_04_31_153.jpg, IMG/right_2017_02_17_00_04_31_153.jpg,-0.35,0.4,0,30.01455
 IMG/center_2017_02_17_00_04_31_227.jpg, IMG/left_2017_02_17_00_04_31_227.jpg, IMG/right_2017_02_17_00_04_31_227.jpg,-0.5000001,0.4,0,29.99557
 IMG/center_2017_02_17_00_04_31_300.jpg, IMG/left_2017_02_17_00_04_31_300.jpg, IMG/right_2017_02_17_00_04_31_300.jpg,0,0.4,0,30.03598
 IMG/center_2017_02_17_00_04_32_718.jpg, IMG/left_2017_02_17_00_04_32_718.jpg, IMG/right_2017_02_17_00_04_32_718.jpg,-0.9500002,0.4,0,29.71118
 IMG/center_2017_02_17_00_04_32_788.jpg, IMG/left_2017_02_17_00_04_32_788.jpg, IMG/right_2017_02_17_00_04_32_788.jpg,-1,0.4,0,29.55194
 IMG/center_2017_02_17_00_04_32_859.jpg, IMG/left_2017_02_17_00_04_32_859.jpg, IMG/right_2017_02_17_00_04_32_859.jpg,-1,0.4,0,29.41928
 IMG/center_2017_02_17_00_04_32_930.jpg, IMG/left_2017_02_17_00_04_32_930.jpg, IMG/right_2017_02_17_00_04_32_930.jpg,-1,0.4,0,29.37514
 IMG/center_2017_02_17_00_04_33_002.jpg, IMG/left_2017_02_17_00_04_33_002.jpg, IMG/right_2017_02_17_00_04_33_002.jpg,0,0.4,0,29.4182
 IMG/center_2017_02_17_00_04_34_324.jpg, IMG/left_2017_02_17_00_04_34_324.jpg, IMG/right_2017_02_17_00_04_34_324.jpg,0.5500001,0.4,0,29.9832
 IMG/center_2017_02_17_00_04_34_397.jpg, IMG/left_2017_02_17_00_04_34_397.jpg, IMG/right_2017_02_17_00_04_34_397.jpg,0,0.4,0,30.03097
 IMG/center_2017_02_17_00_04_34_470.jpg, IMG/left_2017_02_17_00_04_34_470.jpg, IMG/right_2017_02_17_00_04_34_470.jpg,0,0.4,0,30.03625
 IMG/center_2017_02_17_00_04_34_543.jpg, IMG/left_2017_02_17_00_04_34_543.jpg, IMG/right_2017_02_17_00_04_34_543.jpg,0,0.4,0,30.0382
 IMG/center_2017_02_17_00_04_34_615.jpg, IMG/left_2017_02_17_00_04_34_615.jpg, IMG/right_2017_02_17_00_04_34_615.jpg,0,0.4,0,30.03865
 IMG/center_2017_02_17_00_04_34_689.jpg, IMG/left_2017_02_17_00_04_34_689.jpg, IMG/right_2017_02_17_00_04_34_689.jpg,0,0.4,0,30.03874
 IMG/center_2017_02_17_00_04_34_763.jpg, IMG/left_2017_02_17_00_04_34_763.jpg, IMG/right_2017_02_17_00_04_34_763.jpg,0,0.4,0,30.03886
 IMG/center_2017_02_17_00_04_34_837.jpg, IMG/left_2017_02_17_00_04_34_837.jpg, IMG/right_2017_02_17_00_04_34_837.jpg,0,0.4,0,30.03926
 IMG/center_2017_02_17_00_04_34_910.jpg, IMG/left_2017_02_17_00_04_34_910.jpg, IMG/right_2017_02_17_00_04_34_910.jpg,0,0.4,0,30.03913
 IMG/center_2017_02_17_00_04_34_983.jpg, IMG/left_2017_02_17_00_04_34_983.jpg, IMG/right_2017_02_17_00_04_34_983.jpg,-0.15,0.4,0,30.03175
 IMG/center_2017_02_17_00_04_35_057.jpg, IMG/left_2017_02_17_00_04_35_057.jpg, IMG/right_2017_02_17_00_04_35_057.jpg,-0.35,0.4,0,30.01188
 IMG/center_2017_02_17_00_04_35_130.jpg, IMG/left_2017_02_17_00_04_35_130.jpg, IMG/right_2017_02_17_00_04_35_130.jpg,0,0.4,0,30.0362
 IMG/center_2017_02_17_00_04_35_203.jpg, IMG/left_2017_02_17_00_04_35_203.jpg, IMG/right_2017_02_17_00_04_35_203.jpg,0,0.4,0,30.03774
 IMG/center_2017_02_17_00_04_35_276.jpg, IMG/left_2017_02_17_00_04_35_276.jpg, IMG/right_2017_02_17_00_04_35_276.jpg,0,0.4,0,30.03825
